,file,sent_i,sent,ne_info,amr_graph,amr_head_name,amr_tail_name,amr_role,umr_head_name,umr_tail_name,umr_role,amr_head_id,umr_head_id,amr_tail_id,umr_tail_id,y_guess,y_guess_dist,y_pred
169,2,118,"<b>Jerzy Juliusz Kijowski</b> (b. May 4, 1943 and Lublin) – Polish physicist, Professor of Physical Sciences who specializes in physics, mathematics, classical and quantum field theory, and theory of gravity.","[{'PER': 'Je'}, {'PER': 'rz'}, {'PER': 'y Juliusz Kijo'}, {'LOC': 'Lublin'}, {'MISC': 'Polish'}, {'ORG': 'Physical Sciences'}, {'B_human': 'physicist'}]",DiGraph with 37 nodes and 36 edges,theory,field,:mod,theory,field,:mod,t_29,t_29,f_30,f_30,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
170,2,118,"<b>Jerzy Juliusz Kijowski</b> (b. May 4, 1943 and Lublin) – Polish physicist, Professor of Physical Sciences who specializes in physics, mathematics, classical and quantum field theory, and theory of gravity.","[{'PER': 'Je'}, {'PER': 'rz'}, {'PER': 'y Juliusz Kijo'}, {'LOC': 'Lublin'}, {'MISC': 'Polish'}, {'ORG': 'Physical Sciences'}, {'B_human': 'physicist'}]",DiGraph with 37 nodes and 36 edges,theory,classical,:mod,theory,classical,:mod,t_29,t_29,c3_31,c3_31,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
171,2,119,"Scientific achievements of Professor Kijowski include the introduction of operator 'transition time' in Quantum mechanics, new interpretation of uncertainty principle for the time and energy, providing a new, completely original variational principle for Einstein equations and the discovery of the affine, variational principle for General Relativity Theory, as well as providing new, original positivity proof for gravitational energy.","[{'PER': 'Ki'}, {'PER': 'jo'}, {'MISC': 'Quantum mechanics'}, {'MISC': 'Einstein'}, {'MISC': 'General Relativity Theory'}, {'B_human': 'operator'}]",DiGraph with 54 nodes and 53 edges,mechanics,quantum,:mod,mechanics,quantum,:mod,m_7,m_7,q_8,q_8,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
172,2,119,"Scientific achievements of Professor Kijowski include the introduction of operator 'transition time' in Quantum mechanics, new interpretation of uncertainty principle for the time and energy, providing a new, completely original variational principle for Einstein equations and the discovery of the affine, variational principle for General Relativity Theory, as well as providing new, original positivity proof for gravitational energy.","[{'PER': 'Ki'}, {'PER': 'jo'}, {'MISC': 'Quantum mechanics'}, {'MISC': 'Einstein'}, {'MISC': 'General Relativity Theory'}, {'B_human': 'operator'}]",DiGraph with 54 nodes and 53 edges,principle,certainty,:mod,principle,certainty,:mod,p_11,p_11,c_12,c_12,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
173,2,119,"Scientific achievements of Professor Kijowski include the introduction of operator 'transition time' in Quantum mechanics, new interpretation of uncertainty principle for the time and energy, providing a new, completely original variational principle for Einstein equations and the discovery of the affine, variational principle for General Relativity Theory, as well as providing new, original positivity proof for gravitational energy.","[{'PER': 'Ki'}, {'PER': 'jo'}, {'MISC': 'Quantum mechanics'}, {'MISC': 'Einstein'}, {'MISC': 'General Relativity Theory'}, {'B_human': 'operator'}]",DiGraph with 54 nodes and 53 edges,equation,person,:mod,equation,person,:mod,e2_24,e2_24,p6_25,p6_25,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
174,2,119,"Scientific achievements of Professor Kijowski include the introduction of operator 'transition time' in Quantum mechanics, new interpretation of uncertainty principle for the time and energy, providing a new, completely original variational principle for Einstein equations and the discovery of the affine, variational principle for General Relativity Theory, as well as providing new, original positivity proof for gravitational energy.","[{'PER': 'Ki'}, {'PER': 'jo'}, {'MISC': 'Quantum mechanics'}, {'MISC': 'Einstein'}, {'MISC': 'General Relativity Theory'}, {'B_human': 'operator'}]",DiGraph with 54 nodes and 53 edges,prove-01,positive,:mod,prove-01,positive,:mod,p9_40,p9_40,p10_44,p10_44,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
175,2,119,"Scientific achievements of Professor Kijowski include the introduction of operator 'transition time' in Quantum mechanics, new interpretation of uncertainty principle for the time and energy, providing a new, completely original variational principle for Einstein equations and the discovery of the affine, variational principle for General Relativity Theory, as well as providing new, original positivity proof for gravitational energy.","[{'PER': 'Ki'}, {'PER': 'jo'}, {'MISC': 'Quantum mechanics'}, {'MISC': 'Einstein'}, {'MISC': 'General Relativity Theory'}, {'B_human': 'operator'}]",DiGraph with 54 nodes and 53 edges,achieve-01,science,:mod,achieve-01,science,:mod,a_46,a_46,s_53,s_53,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':other-role', ':mod', ':mod']"
176,2,123,<b><i>Three Strong Women</i></b> (French: <b><i>Trois Femmes puissantes</i></b>) (2009) is a novel by the French writer Marie NDiaye.,"[{'MISC': 'Three Strong Women'}, {'MISC': 'French'}, {'MISC': 'T'}, {'MISC': 'rois Femmes pu'}, {'MISC': 'ntes'}, {'MISC': 'French'}, {'PER': 'Marie NDiaye'}, {'B_human': 'Women'}, {'B_human': 'writer'}]",DiGraph with 20 nodes and 19 edges,person,country,:mod,person,country,:mod,p3_2,p3_2,c_8,c_8,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
177,2,125,"<b>Malo Luafutu</b>, also called <b>Jeshua Ioane Luafutu</b> (born on 29 May 1979), and better known by his stage name <b>Scribe</b>, is a New Zealand hip hop rapper and recording artist of Samoan descent.","[{'PER': 'Mal'}, {'PER': 'o Luafut'}, {'PER': 'Je'}, {'PER': 'shu'}, {'PER': 'a Ioane Luafutu'}, {'PER': 'Sc'}, {'PER': 'ri'}, {'LOC': 'New Zealand'}, {'MISC': 'Samoan'}, {'B_human': 'rapper'}, {'B_human': 'artist'}]",DiGraph with 26 nodes and 25 edges,person,hip-hop,:mod,person,hip-hop,:mod,p2_1,p2_1,h_2,h_2,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
178,2,125,"<b>Malo Luafutu</b>, also called <b>Jeshua Ioane Luafutu</b> (born on 29 May 1979), and better known by his stage name <b>Scribe</b>, is a New Zealand hip hop rapper and recording artist of Samoan descent.","[{'PER': 'Mal'}, {'PER': 'o Luafut'}, {'PER': 'Je'}, {'PER': 'shu'}, {'PER': 'a Ioane Luafutu'}, {'PER': 'Sc'}, {'PER': 'ri'}, {'LOC': 'New Zealand'}, {'MISC': 'Samoan'}, {'B_human': 'rapper'}, {'B_human': 'artist'}]",DiGraph with 26 nodes and 25 edges,person,country,:mod,person,country,:mod,p2_1,p2_1,c_3,c_3,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
179,2,127,"<b>Isabella Hoppringle</b> (1460-1538), was a Scottish abbess and spy.","[{'PER': 'Isabella Hoppringle'}, {'MISC': 'Scottish'}, {'B_human': 'a'}, {'B_human': 'spy'}]",DiGraph with 20 nodes and 19 edges,abbess,country,:mod,abbess,country,:mod,a2_12,a2_12,c_13,c_13,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
180,2,134,<b>Eriko Imai</b> (今井 絵理子 <i>Imai Eriko</i>) is a Japanese pop singer.,"[{'PER': 'Eriko Ima'}, {'PER': 'Ima'}, {'PER': 'i Eriko'}, {'MISC': 'Japanese'}, {'B_human': 'singer'}]",DiGraph with 12 nodes and 11 edges,person,country,:mod,person,country,:mod,p_0,p_0,c_3,c_3,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
181,2,137,"<b>Silvia Abril Fernández</b> (born 10 April 1971) is a Spanish television, cinema and theatre actress and comedian.","[{'PER': 'Si'}, {'PER': 'l'}, {'PER': 'via Abril Fernández'}, {'MISC': 'Spanish'}, {'B_human': 'actress'}, {'B_human': 'comedian'}]",DiGraph with 25 nodes and 24 edges,comedian,c,:mod,comedian,c,:mod,c2_23,c2_23,c_24,c_24,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
182,2,139,"<b><i>Fusiturricula dolenta</i></b> is a species of sea snail, a marine gastropod mollusk in the family Drilliidae.","[{'MISC': 'Fu'}, {'MISC': 'tur'}, {'MISC': 'Drilliidae'}, {'B_animal': 'snail'}]",DiGraph with 16 nodes and 15 edges,mollusk,gastropod,:mod,mollusk,gastropod,:mod,m_10,m_10,g_11,g_11,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
183,2,139,"<b><i>Fusiturricula dolenta</i></b> is a species of sea snail, a marine gastropod mollusk in the family Drilliidae.","[{'MISC': 'Fu'}, {'MISC': 'tur'}, {'MISC': 'Drilliidae'}, {'B_animal': 'snail'}]",DiGraph with 16 nodes and 15 edges,mollusk,marine,:mod,mollusk,marine,:mod,m_10,m_10,m2_12,m2_12,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
184,2,139,"<b><i>Fusiturricula dolenta</i></b> is a species of sea snail, a marine gastropod mollusk in the family Drilliidae.","[{'MISC': 'Fu'}, {'MISC': 'tur'}, {'MISC': 'Drilliidae'}, {'B_animal': 'snail'}]",DiGraph with 16 nodes and 15 edges,snail,sea,:mod,snail,sea,:mod,s2_14,s2_14,s3_15,s3_15,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
185,2,140,"<b>Richard ""Dick"" Drescher</b> (born February 2, 1946) is a retired male track and field athlete from the United States.","[{'PER': 'Richard ""'}, {'PER': 'Dick"" Drescher'}, {'LOC': 'United States'}, {'B_human': 'athlete'}]",DiGraph with 21 nodes and 20 edges,athlete,male,:mod,athlete,male,:mod,a_0,a_0,m_1,m_1,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
186,2,140,"<b>Richard ""Dick"" Drescher</b> (born February 2, 1946) is a retired male track and field athlete from the United States.","[{'PER': 'Richard ""'}, {'PER': 'Dick"" Drescher'}, {'LOC': 'United States'}, {'B_human': 'athlete'}]",DiGraph with 21 nodes and 20 edges,athlete,track,:mod,athlete,track,:mod,a_0,a_0,t_2,t_2,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
187,2,140,"<b>Richard ""Dick"" Drescher</b> (born February 2, 1946) is a retired male track and field athlete from the United States.","[{'PER': 'Richard ""'}, {'PER': 'Dick"" Drescher'}, {'LOC': 'United States'}, {'B_human': 'athlete'}]",DiGraph with 21 nodes and 20 edges,athlete,field,:mod,athlete,field,:mod,a_0,a_0,f_3,f_3,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
188,2,140,"<b>Richard ""Dick"" Drescher</b> (born February 2, 1946) is a retired male track and field athlete from the United States.","[{'PER': 'Richard ""'}, {'PER': 'Dick"" Drescher'}, {'LOC': 'United States'}, {'B_human': 'athlete'}]",DiGraph with 21 nodes and 20 edges,athlete,country,:mod,athlete,country,:mod,a_0,a_0,c_4,c_4,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
189,2,141,"Drescher set his personal best in the discus throw event (63.90 metres) at the Mt. SAC Relays in Walnut on April 24, 1976.","[{'PER': 'Drescher'}, {'LOC': 'Mt'}, {'LOC': 'SAC Relay'}, {'LOC': 'W'}, {'LOC': 'alnut'}]",DiGraph with 33 nodes and 32 edges,event,throw-01,:mod,event,throw-01,:mod,e_12,e_12,t_13,t_13,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
190,2,142,"<b>TAPPI</b> is a registered not-for-profit, international Non-Governmental Organization of about 14,000 member engineers, scientists, managers, academics and others involved in the areas of pulp, and paper.","[{'ORG': 'APPI'}, {'ORG': 'Non-Governmental Organization'}, {'B_human': 'engineers'}, {'B_human': 'scientists'}, {'B_human': 'managers'}, {'B_human': 'academics'}]",DiGraph with 32 nodes and 31 edges,organization,international,:mod,organization,international,:mod,o_0,o_0,i2_5,i2_5,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
191,2,142,"<b>TAPPI</b> is a registered not-for-profit, international Non-Governmental Organization of about 14,000 member engineers, scientists, managers, academics and others involved in the areas of pulp, and paper.","[{'ORG': 'APPI'}, {'ORG': 'Non-Governmental Organization'}, {'B_human': 'engineers'}, {'B_human': 'scientists'}, {'B_human': 'managers'}, {'B_human': 'academics'}]",DiGraph with 32 nodes and 31 edges,organization,government-organization,:mod,organization,government-organization,:mod,o_0,o_0,g_6,g_6,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
192,2,142,"<b>TAPPI</b> is a registered not-for-profit, international Non-Governmental Organization of about 14,000 member engineers, scientists, managers, academics and others involved in the areas of pulp, and paper.","[{'ORG': 'APPI'}, {'ORG': 'Non-Governmental Organization'}, {'B_human': 'engineers'}, {'B_human': 'scientists'}, {'B_human': 'managers'}, {'B_human': 'academics'}]",DiGraph with 32 nodes and 31 edges,area,pulp,:mod,area,pulp,:mod,a5_21,a5_21,p7_22,p7_22,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
193,2,143,"In addition to pulp and paper, the TAPPI membership includes some allied areas of packaging (such as corrugated fiberboard, flexible packaging, lamination, adhesives, coatings and extrusion).","[{'ORG': 'T'}, {'ORG': 'APPI'}]",DiGraph with 24 nodes and 23 edges,area,some,:mod,area,some,:mod,a_1,a_1,s_2,s_2,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
194,2,143,"In addition to pulp and paper, the TAPPI membership includes some allied areas of packaging (such as corrugated fiberboard, flexible packaging, lamination, adhesives, coatings and extrusion).","[{'ORG': 'T'}, {'ORG': 'APPI'}]",DiGraph with 24 nodes and 23 edges,area,package-01,:mod,area,package-01,:mod,a_1,a_1,p_4,p_4,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
195,2,144,"<b>Lumbaca-Unayan</b> is a sixth class municipality in the province of Lanao del Sur, Philippines.","[{'LOC': 'Lumbaca'}, {'LOC': 'Unayan'}, {'LOC': 'Lanao del Sur'}, {'LOC': 'Philippines'}]",DiGraph with 18 nodes and 17 edges,municipality,class,:mod,municipality,class,:mod,m_0,m_0,c2_1,c2_1,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
196,2,147,<b>Michael Weidt</b> (born 22 February 1946) is a German photographer.,"[{'PER': 'Michael Weidt'}, {'MISC': 'German'}, {'B_human': 'photographer'}]",DiGraph with 16 nodes and 15 edges,person,country,:mod,person,country,:mod,p2_0,p2_0,c_2,c_2,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
197,2,148,"He is known, in particular, for his portraits of East German theatre and movie stars.","[{'MISC': 'East German'}, {'PER': 'He'}]",DiGraph with 15 nodes and 14 edges,know-02,particular,:mod,know-02,particular,:mod,k_0,k_0,p_14,p_14,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
198,2,148,"He is known, in particular, for his portraits of East German theatre and movie stars.","[{'MISC': 'East German'}, {'PER': 'He'}]",DiGraph with 15 nodes and 14 edges,theater,country,:mod,theater,country,:mod,t_5,t_5,c_6,c_6,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
199,2,149,<b><i>Agiorta</i></b> is a small genus of flowering plants in the family Ericaceae.,"[{'PER': 'A'}, {'ORG': 'Erica'}, {'MISC': 'ceae'}]",DiGraph with 12 nodes and 11 edges,genus,small,:mod,genus,small,:mod,g_0,g_0,s_4,s_4,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
200,2,151,<b>Adrian Dietrich Lothar von Trotha</b> (3 July 1848 – 31 March 1920) was a German military commander during the European new colonial era.,"[{'PER': 'Adrian Dietrich Lothar von Trotha'}, {'MISC': 'German'}, {'MISC': 'European'}, {'B_human': 'commander'}]",DiGraph with 31 nodes and 30 edges,military,country,:mod,military,country,:mod,m_18,m_18,c_19,c_19,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
201,2,151,<b>Adrian Dietrich Lothar von Trotha</b> (3 July 1848 – 31 March 1920) was a German military commander during the European new colonial era.,"[{'PER': 'Adrian Dietrich Lothar von Trotha'}, {'MISC': 'German'}, {'MISC': 'European'}, {'B_human': 'commander'}]",DiGraph with 31 nodes and 30 edges,era,colony,:mod,era,colony,:mod,e_24,e_24,c4_25,c4_25,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
202,2,151,<b>Adrian Dietrich Lothar von Trotha</b> (3 July 1848 – 31 March 1920) was a German military commander during the European new colonial era.,"[{'PER': 'Adrian Dietrich Lothar von Trotha'}, {'MISC': 'German'}, {'MISC': 'European'}, {'B_human': 'commander'}]",DiGraph with 31 nodes and 30 edges,era,continent,:mod,era,continent,:mod,e_24,e_24,c2_26,c2_26,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
203,2,152,"As a brigade commander of the East Asian Expedition Corps, he was involved in suppressing the Boxer Rebellion in Imperial China on behalf of the Eight-Nation Alliance.","[{'ORG': 'East Asian Expedition Corps'}, {'MISC': 'Boxer Rebellion'}, {'LOC': 'Imperial China'}, {'ORG': 'Eight-Nation Alliance'}, {'B_human': 'commander'}, {'PER': 'he'}]",DiGraph with 32 nodes and 31 edges,commander,brigade,:mod,commander,brigade,:mod,c_30,c_30,b_31,b_31,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
204,2,153,<b><i>Aida</i></b> is a live album of solo acoustic performances by guitarist Derek Bailey which was recorded in Paris and London in 1980 and originally released on the Incus label.,"[{'PER': 'Derek Bailey'}, {'LOC': 'Paris'}, {'LOC': 'London'}, {'ORG': 'Incus'}, {'B_human': 'guitarist'}]",DiGraph with 35 nodes and 34 edges,album,live-01,:mod,album,live-01,:mod,a_0,a_0,l_1,l_1,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
205,2,153,<b><i>Aida</i></b> is a live album of solo acoustic performances by guitarist Derek Bailey which was recorded in Paris and London in 1980 and originally released on the Incus label.,"[{'PER': 'Derek Bailey'}, {'LOC': 'Paris'}, {'LOC': 'London'}, {'ORG': 'Incus'}, {'B_human': 'guitarist'}]",DiGraph with 35 nodes and 34 edges,album,perform-01,:mod,album,perform-01,:mod,a_0,a_0,p_2,p_2,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
206,2,153,<b><i>Aida</i></b> is a live album of solo acoustic performances by guitarist Derek Bailey which was recorded in Paris and London in 1980 and originally released on the Incus label.,"[{'PER': 'Derek Bailey'}, {'LOC': 'Paris'}, {'LOC': 'London'}, {'ORG': 'Incus'}, {'B_human': 'guitarist'}]",DiGraph with 35 nodes and 34 edges,perform-01,solo,:mod,perform-01,solo,:mod,p_2,p_2,s_10,s_10,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
207,2,153,<b><i>Aida</i></b> is a live album of solo acoustic performances by guitarist Derek Bailey which was recorded in Paris and London in 1980 and originally released on the Incus label.,"[{'PER': 'Derek Bailey'}, {'LOC': 'Paris'}, {'LOC': 'London'}, {'ORG': 'Incus'}, {'B_human': 'guitarist'}]",DiGraph with 35 nodes and 34 edges,perform-01,acoustics,:mod,perform-01,acoustics,:mod,p_2,p_2,a2_11,a2_11,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
208,2,153,<b><i>Aida</i></b> is a live album of solo acoustic performances by guitarist Derek Bailey which was recorded in Paris and London in 1980 and originally released on the Incus label.,"[{'PER': 'Derek Bailey'}, {'LOC': 'Paris'}, {'LOC': 'London'}, {'ORG': 'Incus'}, {'B_human': 'guitarist'}]",DiGraph with 35 nodes and 34 edges,release-01,original,:mod,release-01,original,:mod,r2_24,r2_24,o_25,o_25,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
209,2,154,"The Allmusic review by Brian Olewnick states ""<i>Aida</i> is a remarkably beautiful entry to one of the world's masterful musicians. Indeed, he sounds like no one else"".","[{'PER': 'Brian Olewnick'}, {'PER': 'Aid'}, {'B_human': 'musicians'}, {'PER': 'he'}]",DiGraph with 30 nodes and 29 edges,musician,masterful,:mod,musician,masterful,:mod,m3_19,m3_19,m4_20,m4_20,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
210,2,154,"The Allmusic review by Brian Olewnick states ""<i>Aida</i> is a remarkably beautiful entry to one of the world's masterful musicians. Indeed, he sounds like no one else"".","[{'PER': 'Brian Olewnick'}, {'PER': 'Aid'}, {'B_human': 'musicians'}, {'PER': 'he'}]",DiGraph with 30 nodes and 29 edges,sound-02,indeed,:mod,sound-02,indeed,:mod,s2_24,s2_24,i4_29,i4_29,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
211,2,154,"The Allmusic review by Brian Olewnick states ""<i>Aida</i> is a remarkably beautiful entry to one of the world's masterful musicians. Indeed, he sounds like no one else"".","[{'PER': 'Brian Olewnick'}, {'PER': 'Aid'}, {'B_human': 'musicians'}, {'PER': 'he'}]",DiGraph with 30 nodes and 29 edges,no-one,else,:mod,no-one,else,:mod,n_27,n_27,e2_28,e2_28,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
212,2,155,<b>Jay Neagle</b> (born 17 January 1988) is an Australian rules footballer formerly with the Essendon Football Club in the Australian Football League (AFL).,"[{'PER': 'Jay Neagle'}, {'MISC': 'Australian'}, {'ORG': 'E'}, {'ORG': 'ssendon Football Club'}, {'MISC': 'Australian Football League'}, {'MISC': 'AFL'}, {'B_human': 'footballer'}]",DiGraph with 32 nodes and 31 edges,team,league,:mod,team,league,:mod,t_11,t_11,l_17,l_17,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
213,2,156,"The son of former Bomber Merv Neagle, Jay was drafted under the father-son rule at the end of the 2005 AFL season.","[{'MISC': 'Bomber Me'}, {'PER': 'v Neagle'}, {'PER': 'Jay'}, {'MISC': 'AFL'}, {'B_human': 'son'}, {'B_human': 'father'}, {'B_human': 'son'}]",DiGraph with 29 nodes and 28 edges,season,league,:mod,season,league,:mod,s_16,s_16,l_17,l_17,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
214,2,159,<b>Bloemfontein City Commando</b> was a light infantry regiment of the South African Army.,"[{'ORG': 'B'}, {'LOC': 'lo'}, {'ORG': 'emfontein City Commando'}, {'ORG': 'South African Army'}]",DiGraph with 16 nodes and 15 edges,regiment,infantry,:mod,regiment,infantry,:mod,r_13,r_13,i2_14,i2_14,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
215,2,161,"<b>Abide Weekend</b> is an annual Christian youth conference based in Canterbury, Kent.","[{'MISC': 'Weekend'}, {'MISC': 'Christian'}, {'LOC': 'Canterbury'}, {'LOC': 'Kent'}, {'B_human': 'youth'}]",DiGraph with 24 nodes and 23 edges,conference,youth,:mod,conference,youth,:mod,c_0,c_0,y_1,y_1,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
216,2,161,"<b>Abide Weekend</b> is an annual Christian youth conference based in Canterbury, Kent.","[{'MISC': 'Weekend'}, {'MISC': 'Christian'}, {'LOC': 'Canterbury'}, {'LOC': 'Kent'}, {'B_human': 'youth'}]",DiGraph with 24 nodes and 23 edges,youth,religious-group,:mod,youth,religious-group,:mod,y_1,y_1,r_2,r_2,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
217,2,162,"It is hosted by a collaboration of three Christian charities: Scripture Union, Urban Saints (formerly 'Crusaders') and Change Youth.","[{'MISC': 'Christian'}, {'ORG': 'Scripture Union'}, {'ORG': 'Urban Saints'}, {'ORG': 'Crusaders'}, {'ORG': 'Change Youth'}]",DiGraph with 25 nodes and 24 edges,charity,religious-group,:mod,charity,religious-group,:mod,c2_2,c2_2,r_4,r_4,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
218,2,163,"<b><i>Sportske novosti</i> awards</b> (Croatian: <i>Nagrade Sportskih novosti</i>) refer to annual sports awards given by <i>Sportske novosti</i>, a Zagreb-based Croatian daily sports newspaper.","[{'ORG': 'Sportske novosti'}, {'MISC': 'Croatian'}, {'ORG': 'Sportskih no'}, {'ORG': 'Sportske novosti'}, {'MISC': 'Zagreb'}, {'MISC': 'Croatian'}]",DiGraph with 33 nodes and 32 edges,newspaper,country,:mod,newspaper,country,:mod,n2_8,n2_8,c2_23,c2_23,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
219,2,165,"<b>Edward D. Garza</b>, known as <b>Ed Garza</b> (born 1969), is an American politician and a professional urban planner.","[{'PER': 'Edward D. Garza'}, {'PER': 'Ed Garza'}, {'MISC': 'American'}, {'B_human': 'politician'}, {'B_human': 'plan'}]",DiGraph with 21 nodes and 20 edges,plan-01,professional,:mod,plan-01,professional,:mod,p2_17,p2_17,p5_19,p5_19,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
220,2,167,"<b>Richard C. Thomas</b> (May 3, 1937 -- November 2, 1991) was a politician and government official who served four terms as Secretary of State of Vermont.","[{'PER': 'Richard C. Thomas'}, {'LOC': 'Vermont'}, {'B_human': 'politician'}, {'B_human': 'official'}]",DiGraph with 31 nodes and 30 edges,official,government-organization,:mod,official,government-organization,:mod,o_19,o_19,g_20,g_20,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
221,2,170,<b>Kentucky Route 53</b> (<b>KY 53</b>) is a 66.314-mile-long (106.722 km) state highway in the U.S. state of Kentucky.,"[{'MISC': 'Kentucky Route'}, {'LOC': 'Y'}, {'LOC': 'U.S.'}, {'LOC': 'Kentucky'}, {'PER': 'US'}]",DiGraph with 20 nodes and 19 edges,highway,state,:mod,highway,state,:mod,h_0,h_0,s2_1,s2_1,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
222,2,171,<b><i>Sneak</i></b> is an apocalyptic fiction novel written by Evan Angler and published in 2012.,[{'PER': 'Evan Angler'}],DiGraph with 16 nodes and 15 edges,novel,apocalypse,:mod,novel,apocalypse,:mod,n_0,n_0,a_5,a_5,"[':mod', ':other-role']","[0.995, 0.005]","[':mod', ':mod', ':mod', ':mod', ':mod']"
